review_id,reviewer_id,review_date,rating,review_text,review_like_count,owner_response_text,owner_response_date,review_url,scraped_at,batch_number,text_word_count,is_valid_text,filter_reason,clean_text
Ci9DQUlRQUNvZENodHljRjlvT2tsS1FtNTBRMDQ0Ymxjd1VEWnZWMU14YzFJelkzYxAB,102959806047872049982,2026-05-24T05:22:12.539Z,5,"Pengalaman yang sangat menarik saat berkunjung disini. Banyak disuguhkan tentang kegiatan yang menarik seputar tanaman yang dimanfaatkan sebagai aromatherapy. Setiap kegiatan ada jamnya, jadi langsung segera mendaftar saja agar tidak tertinggal. Overall untuk suasananya nyaman, restonya juga enak dan untuk pelayanan semua staffnya sangat ramah. Produknya juga lengkap untuk oleh/oleh yang bisa dibawa pulang.",0,,,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2tsS1FtNTBRMDQ0Ymxjd1VEWnZWMU14YzFJelkzYxAB!2m1!1s0x0:0x49cd93be2a9d4605!3m1!1s2@1:CAIQACodChtycF9oOklKQm50Q044blcwUDZvV1Mxc1IzY3c%7C%7C?hl=id,2026-06-01T14:47:40.479Z,batch_001,55,true,,"Pengalaman yang sangat menarik saat berkunjung disini. Banyak disuguhkan tentang kegiatan yang menarik seputar tanaman yang dimanfaatkan sebagai aromatherapy. Setiap kegiatan ada jamnya, jadi langsung segera mendaftar saja agar tidak tertinggal. Overall untuk suasananya nyaman, restonya juga enak dan untuk pelayanan semua staffnya sangat ramah. Produknya juga lengkap untuk oleh/oleh yang bisa dibawa pulang."
Ci9DQUlRQUNvZENodHljRjlvT2s5cllreFJkREl4Y2t0c1ZETlRSVXBYWjFJdGNFRRAB,109839888695859779830,2026-05-24T04:45:29.879Z,1,"kasir perempuan tidak ramah dan konsumen tidak dihiraukan dalam proses pembayaran di Rumah Atsiri Resto Tawangmangu, terima kasih.",0,"Yth. Ibu Laily Ana Slavia,

Terima kasih banyak telah meluangkan waktu untuk memberikan masukan kepada kami. Kami memohon maaf yang sebesar-besarnya atas pengalaman yang kurang menyenangkan dan sikap staf kasir kami yang tidak ramah saat proses pembayaran di Rumah Atsiri Resto Tawangmangu.

Laporan dari Ibu telah kami teruskan langsung kepada manajemen Resto untuk dievaluasi secara ketat. Kami memastikan akan melakukan pembinaan dan pelatihan ulang bagi tim Kasir kami agar dapat melayani setiap tamu dengan hangat, sopan, dan sigap. Terima kasih telah menegur kami agar kami bisa terus berbenah.

Salam aroma,
Manajemen Rumah Atsiri Indonesia",2026-05-06T09:50:10.000Z,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2s5cllreFJkREl4Y2t0c1ZETlRSVXBYWjFJdGNFRRAB!2m1!1s0x0:0x49cd93be2a9d4605!3m1!1s2@1:CAIQACodChtycF9oOk9rYkxRdDIxcktsVDNTRUpXZ1ItcEE%7C%7C?hl=id,2026-06-01T14:47:40.479Z,batch_001,18,true,,"kasir perempuan tidak ramah dan konsumen tidak dihiraukan dalam proses pembayaran di Rumah Atsiri Resto Tawangmangu, terima kasih."
Ci9DQUlRQUNvZENodHljRjlvT2pWeFZtdFJhakIzVFY4NWNrTldhVFIwYkV4d1IxRRAB,103351236640856956412,2026-05-23T12:04:50.429Z,5,Must visit place kalau pergi ke tawangmangu. Kita bisa ikut tour dan di jelaskan ttg macam2 tumbuhan buat bikin wangi2an. Ada tokonya juga. Bisa ikut macam2 aktifitas/workshop. Terakhir bs makan di restonya. Seruu lah pokoknya,0,,,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2pWeFZtdFJhakIzVFY4NWNrTldhVFIwYkV4d1IxRRAB!2m1!1s0x0:0x49cd93be2a9d4605!3m1!1s2@1:CAIQACodChtycF9oOjVxVmtRajB3TV85ckNWaTR0bExwR1E%7C%7C?hl=id,2026-06-01T14:47:40.479Z,batch_001,36,true,,Must visit place kalau pergi ke tawangmangu. Kita bisa ikut tour dan di jelaskan ttg macam2 tumbuhan buat bikin wangi2an. Ada tokonya juga. Bisa ikut macam2 aktifitas/workshop. Terakhir bs makan di restonya. Seruu lah pokoknya
Ci9DQUlRQUNvZENodHljRjlvT204ek1GaHRkV2xUVERsSE1rTjZTelJaZHpJelkwRRAB,117270955006886595155,2026-05-21T13:49:33.698Z,5,"So far menurut aku tempatnya enak sih, soalnya sejuk gitu trus pelayanannya jga ramah banget🥰",0,,,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT204ek1GaHRkV2xUVERsSE1rTjZTelJaZHpJelkwRRAB!2m1!1s0x0:0x49cd93be2a9d4605!3m1!1s2@1:CAIQACodChtycF9oOm8zMFhtdWlTTDlHMkN6SzRZdzIzY0E%7C%7C?hl=id,2026-06-01T14:47:40.479Z,batch_001,15,true,,"So far menurut aku tempatnya enak sih, soalnya sejuk gitu trus pelayanannya jga ramah banget🥰"
Ci9DQUlRQUNvZENodHljRjlvT2xOR1pFcE1iMlJvY1RGSFJEa3dTa0ozV1ZoU1VtYxAB,104982791248545458530,2026-05-18T21:47:01.424Z,5,You’ve got to visit this place at least once!,0,,,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2xOR1pFcE1iMlJvY1RGSFJEa3dTa0ozV1ZoU1VtYxAB!2m1!1s0x0:0x49cd93be2a9d4605!3m1!1s2@1:CAIQACodChtycF9oOlNGZEpMb2RocTFHRDkwSkJ3WVhSUmc%7C%7C?hl=id,2026-06-01T14:47:40.479Z,batch_001,9,true,,You’ve got to visit this place at least once!
Ci9DQUlRQUNvZENodHljRjlvT2twd2NETTRVREI2YUd0NVNISmxURkZFTkU1eFFuYxAB,115271763113301708024,2026-05-18T15:16:06.518Z,5,"Tempatnya nyaman dan asri, walaupun daerahnya tidak begitu dingin. Produk yg dijual juga oke. Not cheap, though.",0,,,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2twd2NETTRVREI2YUd0NVNISmxURkZFTkU1eFFuYxAB!2m1!1s0x0:0x49cd93be2a9d4605!3m1!1s2@1:CAIQACodChtycF9oOkpwcDM4UDB6aGt5SHJlTFFENE5xQnc%7C%7C?hl=id,2026-06-01T14:47:40.479Z,batch_001,17,true,,"Tempatnya nyaman dan asri, walaupun daerahnya tidak begitu dingin. Produk yg dijual juga oke. Not cheap, though."
Ci9DQUlRQUNvZENodHljRjlvT21sdGNtbFZObUZKTVRNMWJ6ZEhSbVJHWWpWWFQzYxAB,103238819551536955713,2026-05-18T12:48:06.774Z,5,"📍Rumah Atsiri Indonesia
💸 50k
kalo dari pusat kota solo kurang lebih satu jam, jalannya masih aman belum terlalu naik ke atas banget dan mudah di jangkau. pelayanan nya sangat oke mulai dari staff tiketing, staff yang mengarahkan, hingga security nya. Htm 50 kalian dapet voucher yang bisa dituker ke berbagai daya tarik didalem rumah atsiri kaya museum rumah atsiri, the garden, ataupun restonya. nanti kalo sisa bisa dibelikan oleh oleh jugaaa!!!",0,,,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT21sdGNtbFZObUZKTVRNMWJ6ZEhSbVJHWWpWWFQzYxAB!2m1!1s0x0:0x49cd93be2a9d4605!3m1!1s2@1:CAIQACodChtycF9oOmltcmlVNmFJMTM1bzdHRmRGYjVXT3c%7C%7C?hl=id,2026-06-01T14:47:40.479Z,batch_001,71,true,,"📍Rumah Atsiri Indonesia 💸 50k kalo dari pusat kota solo kurang lebih satu jam, jalannya masih aman belum terlalu naik ke atas banget dan mudah di jangkau. pelayanan nya sangat oke mulai dari staff tiketing, staff yang mengarahkan, hingga security nya. Htm 50 kalian dapet voucher yang bisa dituker ke berbagai daya tarik didalem rumah atsiri kaya museum rumah atsiri, the garden, ataupun restonya. nanti kalo sisa bisa dibelikan oleh oleh jugaaa!!!"
Ci9DQUlRQUNvZENodHljRjlvT2tGQ2RtUkdjRmRLVjAxelRWUm9VbU15V0dkeFgwRRAB,108976721583154579216,2026-05-16T13:34:55.689Z,5,Sangat menarik dan penuh edukasi terkait tanaman penghasil minyak. Ada museumnya juga. Jual produk2 hasil olahan tanaman.,0,,,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2tGQ2RtUkdjRmRLVjAxelRWUm9VbU15V0dkeFgwRRAB!2m1!1s0x0:0x49cd93be2a9d4605!3m1!1s2@1:CAIQACodChtycF9oOkFCdmRGcFdKV01zTVRoUmMyWGdxX0E%7C%7C?hl=id,2026-06-01T14:47:40.479Z,batch_001,17,true,,Sangat menarik dan penuh edukasi terkait tanaman penghasil minyak. Ada museumnya juga. Jual produk2 hasil olahan tanaman.
Ci9DQUlRQUNvZENodHljRjlvT2pWeE5WbGFTa3BPYXpCck5ESnNWRE01UldoWlNuYxAB,113882968007559184546,2026-05-16T13:07:22.362Z,5,"This place suits me very well. Suka bgttt disini, buatku yg suka tanaman dan wewangian jadi sangat enjoy setiap moment. Experiencenya dapet banget, dari explore museum dan ikutan workshop.

Thank you",0,,,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2pWeE5WbGFTa3BPYXpCck5ESnNWRE01UldoWlNuYxAB!2m1!1s0x0:0x49cd93be2a9d4605!3m1!1s2@1:CAIQACodChtycF9oOjVxNVlaSkpOazBrNDJsVDM5RWhZSnc%7C%7C?hl=id,2026-06-01T14:47:40.479Z,batch_001,31,true,,"This place suits me very well. Suka bgttt disini, buatku yg suka tanaman dan wewangian jadi sangat enjoy setiap moment. Experiencenya dapet banget, dari explore museum dan ikutan workshop. Thank you"
Ci9DQUlRQUNvZENodHljRjlvT2pKT1QxcFBWVzV3ZHpWVVYzYzBla0kzYzNsUlprRRAB,103693662091851520415,2026-05-16T09:50:30.311Z,5,"pertama kali kunjungan ke rumah atsiri ..kebetulan pas weekend jdi rame banget .. untuk harga tiket worth it banget makanan juga enak .. mksih buat mbak desy udah mau di tanya"" sambil di jelasin pdahal lagi rame gitu ya. Oke sih untuk tempat dan pelayanannya",0,,,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2pKT1QxcFBWVzV3ZHpWVVYzYzBla0kzYzNsUlprRRAB!2m1!1s0x0:0x49cd93be2a9d4605!3m1!1s2@1:CAIQACodChtycF9oOjJOT1pPVW5wdzVUV3c0ekI3c3lRZkE%7C%7C?hl=id,2026-06-01T14:47:40.479Z,batch_001,43,true,,"pertama kali kunjungan ke rumah atsiri ..kebetulan pas weekend jdi rame banget .. untuk harga tiket worth it banget makanan juga enak .. mksih buat mbak desy udah mau di tanya"" sambil di jelasin pdahal lagi rame gitu ya. Oke sih untuk tempat dan pelayanannya"
Ci9DQUlRQUNvZENodHljRjlvT2s5RFRXcHBkbTFZYjJWWlVWZFJURzlIV0ZZd1JXYxAB,105447535468778778430,2026-05-14T11:31:19.464Z,5,"Saya ambil package glamping utk kamar palmarose
Alhamdulillah puas bangetttt dengan pelayanan dan fasilitas yang didapat!
Worth the price!
Hospitality staf oke! Footbath-nya bikin rileks. Makanan dan minumannya juga enak!
Kamarnya luaasss, amenities lengkap, dapat minum air mineral botol besar di kamar, teh, kopi, madu, snack, welcome drink! Dapat sayonara package juga!
Semoga rumah atsiri makin suksess dan kualitas pelayanan dapat dipertahankan!
Terima kasih♡",0,,,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2s5RFRXcHBkbTFZYjJWWlVWZFJURzlIV0ZZd1JXYxAB!2m1!1s0x0:0x49cd93be2a9d4605!3m1!1s2@1:CAIQACodChtycF9oOk9DTWppdm1Yb2VZUVdRTG9HWFYwRWc%7C%7C?hl=id,2026-06-01T14:47:40.479Z,batch_001,64,true,,"Saya ambil package glamping utk kamar palmarose Alhamdulillah puas bangetttt dengan pelayanan dan fasilitas yang didapat! Worth the price! Hospitality staf oke! Footbath-nya bikin rileks. Makanan dan minumannya juga enak! Kamarnya luaasss, amenities lengkap, dapat minum air mineral botol besar di kamar, teh, kopi, madu, snack, welcome drink! Dapat sayonara package juga! Semoga rumah atsiri makin suksess dan kualitas pelayanan dapat dipertahankan! Terima kasih♡"
Ci9DQUlRQUNvZENodHljRjlvT25rdGVXNVNkbkJCY0dwVFkwbGtRekY2ZGsxa1FtYxAB,104843533465048694822,2026-05-14T06:38:59.787Z,5,Good.. pegawainya responfull dan sangat membantu,0,,,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT25rdGVXNVNkbkJCY0dwVFkwbGtRekY2ZGsxa1FtYxAB!2m1!1s0x0:0x49cd93be2a9d4605!3m1!1s2@1:CAIQACodChtycF9oOnkteW5SdnBBcGpTY0lkQzF6dk1kQmc%7C%7C?hl=id,2026-06-01T14:47:40.479Z,batch_001,6,true,,Good.. pegawainya responfull dan sangat membantu
Ci9DQUlRQUNvZENodHljRjlvT21aeVVFOUlTbmRWZUhCMlpHMXhORlZLUlZWeFJHYxAB,114898616932489170425,2026-05-13T09:30:27.317Z,5,Indahnya luar biasso,0,,,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT21aeVVFOUlTbmRWZUhCMlpHMXhORlZLUlZWeFJHYxAB!2m1!1s0x0:0x49cd93be2a9d4605!3m1!1s2@1:CAIQACodChtycF9oOmZyUE9ISndVeHB2ZG1xNFVKRVVxRGc%7C%7C?hl=id,2026-06-01T14:47:40.479Z,batch_001,3,true,,Indahnya luar biasso
