comment_id,post_id,post_url,comment_date,commenter_username,comment_text,comment_like_count,scraped_at,batch_number,text_word_count,is_valid_text,filter_reason,clean_text
17917928983507795,2428451100790602294,https://www.instagram.com/p/CGzl2jhB7o2/,2020-12-31T12:07:47.000Z,permataa1188,sini yuk  paap ♥️ @pongkyrist_zazg,0,2026-06-01T14:48:37+00:00,batch_001,5,true,,sini yuk paap ♥️ @pongkyrist_zazg
17855562176310174,2428451100790602294,https://www.instagram.com/p/CGzl2jhB7o2/,2020-11-17T04:36:16.000Z,fitriana_aprilia,Awal Desember udah buka blm ya?,0,2026-06-01T14:48:37+00:00,batch_001,6,true,,Awal Desember udah buka blm ya?
17885704465835046,2428451100790602294,https://www.instagram.com/p/CGzl2jhB7o2/,2020-11-13T11:24:21.000Z,ivenase,@cintahanna @salsa.saf,0,2026-06-01T14:48:37+00:00,batch_001,3,true,,@cintahanna @salsa.saf
17848908416380872,2428451100790602294,https://www.instagram.com/p/CGzl2jhB7o2/,2020-11-09T07:21:47.000Z,risma_haswa,Cc @febri.ummuarga rekomendasi liburan keluarga 🤭,0,2026-06-01T14:48:37+00:00,batch_001,6,true,,Cc @febri.ummuarga rekomendasi liburan keluarga 🤭
18168669295006616,2428451100790602294,https://www.instagram.com/p/CGzl2jhB7o2/,2020-10-31T13:48:17.000Z,anglir_ady_pamungkas,M mg MN?,0,2026-06-01T14:48:37+00:00,batch_001,3,true,,M mg MN?
18161523976382352,3611247430722249289,https://www.instagram.com/p/DIdumewPeJJ/,2026-04-15T08:54:04.000Z,rida_sb12,"Halo bapak/ibu
Perusahaannya sudah pakai sistem Hris utk absensi dan payroll kah? Atau masih manual? 
Saya Riri dari Mekari Talenta mau menawarkan solusi utk sistem yg masih manual agar beralih ke sistem absen automatisasi yg terintegrasi lgsg ke payroll. Jika tertarik kita bisa melakukan demo online secara gratis utk pengimplementasian aplikasi Talenta nya bapak/ibu. Bisa menghubungi saya ya. 
Terima kasih
Salam, 
Riri 
Business development Mekari

088740528675",0,2026-06-01T14:48:37+00:00,batch_001,68,true,,"Halo bapak/ibu Perusahaannya sudah pakai sistem Hris utk absensi dan payroll kah? Atau masih manual? Saya Riri dari Mekari Talenta mau menawarkan solusi utk sistem yg masih manual agar beralih ke sistem absen automatisasi yg terintegrasi lgsg ke payroll. Jika tertarik kita bisa melakukan demo online secara gratis utk pengimplementasian aplikasi Talenta nya bapak/ibu. Bisa menghubungi saya ya. Terima kasih Salam, Riri Business development Mekari 088740528675"
17991484811761336,3611247430722249289,https://www.instagram.com/p/DIdumewPeJJ/,2026-02-21T04:50:20.000Z,wahyu.s.a.n,Apakah masih ada?,0,2026-06-01T14:48:37+00:00,batch_001,3,true,,Apakah masih ada?
17879283984447252,3611247430722249289,https://www.instagram.com/p/DIdumewPeJJ/,2025-12-29T06:16:09.000Z,prasta_obet,Rekomendasi na make ieu @__chaniiakrsttslv__,0,2026-06-01T14:48:37+00:00,batch_001,5,true,,Rekomendasi na make ieu @__chaniiakrsttslv__
17900520594346018,3611247430722249289,https://www.instagram.com/p/DIdumewPeJJ/,2025-12-28T10:47:03.000Z,mndmandaaa,"Hai kak, aku ada wa dari kemarin blm di balas balas, please check ya thank you❤️",0,2026-06-01T14:48:37+00:00,batch_001,16,true,,"Hai kak, aku ada wa dari kemarin blm di balas balas, please check ya thank you❤️"
18364604296088945,3611247430722249289,https://www.instagram.com/p/DIdumewPeJJ/,2025-11-22T10:58:52.000Z,kelana.nadia,"Halo kak, mau booking 2pax untuk hari Senin tgl 24, tapi sampai skrg ga dijawab sama adminnya. Minta tolong ya kak🙏🏻 nanti kalo h-1 udah close lagi hadeh",0,2026-06-01T14:48:37+00:00,batch_001,28,true,,"Halo kak, mau booking 2pax untuk hari Senin tgl 24, tapi sampai skrg ga dijawab sama adminnya. Minta tolong ya kak🙏🏻 nanti kalo h-1 udah close lagi hadeh"
18082965832938834,3611247430722249289,https://www.instagram.com/p/DIdumewPeJJ/,2025-09-30T10:52:55.000Z,anah_ofisuredii,Penjemputan hanya berlaku untuk weekend ya?,0,2026-06-01T14:48:37+00:00,batch_001,6,true,,Penjemputan hanya berlaku untuk weekend ya?
18468337735073272,3611247430722249289,https://www.instagram.com/p/DIdumewPeJJ/,2025-07-17T10:31:32.000Z,oka.setiawan.id,Belum ada di hari biasa ya min?,1,2026-06-01T14:48:37+00:00,batch_001,7,true,,Belum ada di hari biasa ya min?
18084476875684442,3611247430722249289,https://www.instagram.com/p/DIdumewPeJJ/,2025-07-01T01:29:25.000Z,wanduut,Kak ini 200k include tiket @rumahatsiri ? Kalau mau sekalian mampir @atsirijawa bisa kah?,0,2026-06-01T14:48:37+00:00,batch_001,13,true,,Kak ini 200k include tiket @rumahatsiri ? Kalau mau sekalian mampir @atsirijawa bisa kah?
18048911090614501,3611247430722249289,https://www.instagram.com/p/DIdumewPeJJ/,2025-06-03T04:58:41.000Z,uprightfortune5555,cuma weekend ya kak? weekday engga ada? @rumahatsiri,0,2026-06-01T14:48:37+00:00,batch_001,8,true,,cuma weekend ya kak? weekday engga ada? @rumahatsiri
18160467739361399,3611247430722249289,https://www.instagram.com/p/DIdumewPeJJ/,2025-05-17T06:26:33.000Z,lhe_lea,Yuh @fadlilah_lila,0,2026-06-01T14:48:37+00:00,batch_001,3,true,,Yuh @fadlilah_lila
17990451425648213,3611247430722249289,https://www.instagram.com/p/DIdumewPeJJ/,2025-05-05T02:11:34.000Z,04wulan86,Kak dah include layanan guide keliling atsiri tidak?,0,2026-06-01T14:48:37+00:00,batch_001,8,true,,Kak dah include layanan guide keliling atsiri tidak?
17936704959002035,3611247430722249289,https://www.instagram.com/p/DIdumewPeJJ/,2025-05-04T22:27:50.000Z,marniistic,kak 200k sdh include pp shuttle apa belum ?,0,2026-06-01T14:48:37+00:00,batch_001,8,true,,kak 200k sdh include pp shuttle apa belum ?
17906357391044125,3611247430722249289,https://www.instagram.com/p/DIdumewPeJJ/,2025-05-04T02:54:40.000Z,ngisor_ringinalwa,dapett makan gaa kak?,0,2026-06-01T14:48:37+00:00,batch_001,4,true,,dapett makan gaa kak?
17967714070487723,2618889279547697032,https://www.instagram.com/p/CRYKeydhOeI/,2021-12-08T08:58:19.000Z,rifkanasyifa_,@elnatthma @ilhamaufasyhd19 gass gaseee wkwkw,0,2026-06-01T14:48:37+00:00,batch_001,5,true,,@elnatthma @ilhamaufasyhd19 gass gaseee wkwkw
17926100377847874,2618889279547697032,https://www.instagram.com/p/CRYKeydhOeI/,2021-12-02T14:33:42.000Z,hendro.siswoyo,Neng endi yank..😂,0,2026-06-01T14:48:37+00:00,batch_001,3,true,,Neng endi yank..😂
18171475675094897,2618889279547697032,https://www.instagram.com/p/CRYKeydhOeI/,2021-10-12T06:31:58.000Z,gasukacoklet,@fadiladilaa17 Rene yok kapan-kapan,0,2026-06-01T14:48:37+00:00,batch_001,4,true,,@fadiladilaa17 Rene yok kapan-kapan
17927130811796607,2618889279547697032,https://www.instagram.com/p/CRYKeydhOeI/,2021-09-23T04:25:39.000Z,monamour.1011,@itaa_rky @lukka_van_davin yuk,0,2026-06-01T14:48:37+00:00,batch_001,6,true,,@itaa_rky @lukka_van_davin yuk
17917345057801838,2618889279547697032,https://www.instagram.com/p/CRYKeydhOeI/,2021-08-15T13:45:33.000Z,rifa.dr,@melisarist @riskakusuma @anisalarasatti,0,2026-06-01T14:48:37+00:00,batch_001,3,true,,@melisarist @riskakusuma @anisalarasatti
17917626013778811,2618889279547697032,https://www.instagram.com/p/CRYKeydhOeI/,2021-08-12T05:04:56.000Z,anyasalsabiilaa,@st_rayya ndin pengenn,0,2026-06-01T14:48:37+00:00,batch_001,4,true,,@st_rayya ndin pengenn
17909301691994389,2618889279547697032,https://www.instagram.com/p/CRYKeydhOeI/,2021-08-12T00:42:55.000Z,muslihinirsyad,Kesini kali yaaa 😅 @lianuranisa17,0,2026-06-01T14:48:37+00:00,batch_001,4,true,,Kesini kali yaaa 😅 @lianuranisa17
17907844439012739,2618889279547697032,https://www.instagram.com/p/CRYKeydhOeI/,2021-08-11T18:30:49.000Z,dinad2502,dah lama ndak ke sini... tiap sudutnga aesthetic❤️❤️,0,2026-06-01T14:48:37+00:00,batch_001,8,true,,dah lama ndak ke sini... tiap sudutnga aesthetic❤️❤️
17902153691037183,2618889279547697032,https://www.instagram.com/p/CRYKeydhOeI/,2021-08-11T00:57:40.000Z,dnfify,Keren bgt lah @firezeeee,0,2026-06-01T14:48:37+00:00,batch_001,4,true,,Keren bgt lah @firezeeee
17902043966126522,2618889279547697032,https://www.instagram.com/p/CRYKeydhOeI/,2021-08-10T19:09:42.000Z,lkliulu,Yukk @azkmzyh @aprilia_n_s @tyaaaaptr_,1,2026-06-01T14:48:37+00:00,batch_001,6,true,,Yukk @azkmzyh @aprilia_n_s @tyaaaaptr_
17865195997636770,2155895796153991398,https://www.instagram.com/p/B3rR83ehEDm/,2020-02-12T16:14:04.000Z,ikatika2801,"Wah sy pengguna YL, klo diindonesia sj ada knp tidak mencoba.. tika puspitasari",0,2026-06-01T14:48:37+00:00,batch_001,13,true,,"Wah sy pengguna YL, klo diindonesia sj ada knp tidak mencoba.. tika puspitasari"
17921667184354662,2155895796153991398,https://www.instagram.com/p/B3rR83ehEDm/,2019-11-28T00:30:01.000Z,clemilda.ac72,Quero dicas de como fazer 🌚,1,2026-06-01T14:48:37+00:00,batch_001,5,true,,Quero dicas de como fazer 🌚
17898362929407619,2155895796153991398,https://www.instagram.com/p/B3rR83ehEDm/,2019-11-22T12:09:42.000Z,dita_aprillandrn,Dita andriani @rumahatsiri,0,2026-06-01T14:48:37+00:00,batch_001,3,true,,Dita andriani @rumahatsiri
18070798615180505,2155895796153991398,https://www.instagram.com/p/B3rR83ehEDm/,2019-10-18T07:17:05.000Z,agnessoegito,"Pingin banget ikut,semoga  jadwalnya ga benturan & big boos ngijinin",2,2026-06-01T14:48:37+00:00,batch_001,10,true,,"Pingin banget ikut,semoga jadwalnya ga benturan & big boos ngijinin"
17968656398184252,2955307654644110256,https://www.instagram.com/p/CkDXKdtDhOw/,2023-02-20T10:58:08.000Z,syifafajarini,ternyataaaaa yang parfumku dari palmarosa taman atsiri @fauzanrh_ wkwk,0,2026-06-01T14:48:37+00:00,batch_001,9,true,,ternyataaaaa yang parfumku dari palmarosa taman atsiri @fauzanrh_ wkwk
17963893946171131,2955307654644110256,https://www.instagram.com/p/CkDXKdtDhOw/,2022-12-29T13:40:05.000Z,devinkrn_,guys aku jual parfum ini karna aku beli dan aku ga cocok baunya lebih suka yg orgasm sm eos buat yg minat bisa dm aku yaa,1,2026-06-01T14:48:37+00:00,batch_001,26,true,,guys aku jual parfum ini karna aku beli dan aku ga cocok baunya lebih suka yg orgasm sm eos buat yg minat bisa dm aku yaa
17984813092688082,2955307654644110256,https://www.instagram.com/p/CkDXKdtDhOw/,2022-12-02T09:23:25.000Z,vidyaaaa28,notes nya apa aja ya?,0,2026-06-01T14:48:37+00:00,batch_001,5,true,,notes nya apa aja ya?
17990783731539414,2955307654644110256,https://www.instagram.com/p/CkDXKdtDhOw/,2022-11-01T01:58:06.000Z,apt.apt.apt.apt,Keren bgt videonya😍,0,2026-06-01T14:48:37+00:00,batch_001,3,true,,Keren bgt videonya😍
17962165553020035,2955307654644110256,https://www.instagram.com/p/CkDXKdtDhOw/,2022-10-27T14:27:24.000Z,lalalibbyy_,yang VO beneran bikin merinding 🥹🙏,0,2026-06-01T14:48:37+00:00,batch_001,5,true,,yang VO beneran bikin merinding 🥹🙏
17860099613818105,2955307654644110256,https://www.instagram.com/p/CkDXKdtDhOw/,2022-10-25T09:59:59.000Z,herlina.weni,Kelewat jd ga kebagian😔,0,2026-06-01T14:48:37+00:00,batch_001,4,true,,Kelewat jd ga kebagian😔
18003039496506160,2955307654644110256,https://www.instagram.com/p/CkDXKdtDhOw/,2022-10-25T07:57:05.000Z,adelyneteng,kak ini wangi top middle base nya apaaaa,0,2026-06-01T14:48:37+00:00,batch_001,8,true,,kak ini wangi top middle base nya apaaaa
17850116684838310,2955307654644110256,https://www.instagram.com/p/CkDXKdtDhOw/,2022-10-24T23:30:44.000Z,rrazahra_11,Anjayyyy keren bgtr,0,2026-06-01T14:48:37+00:00,batch_001,3,true,,Anjayyyy keren bgtr
18017361880445689,2955307654644110256,https://www.instagram.com/p/CkDXKdtDhOw/,2022-10-24T16:19:11.000Z,selyfidyas_,cakep bgt masyaAllah❤️🔥😍,0,2026-06-01T14:48:37+00:00,batch_001,3,true,,cakep bgt masyaAllah❤️🔥😍
17901986366673914,2955307654644110256,https://www.instagram.com/p/CkDXKdtDhOw/,2022-10-24T15:45:12.000Z,birkinized,jelek bgt nmany,0,2026-06-01T14:48:37+00:00,batch_001,3,true,,jelek bgt nmany
17936365718877951,3501629712755563881,https://www.instagram.com/p/DCYSavbv51p/,2025-03-25T05:38:04.000Z,sahabatsanubari.id,Dijual di Resortnya Kak? @atsiriglamping,0,2026-06-01T14:48:37+00:00,batch_001,5,true,,Dijual di Resortnya Kak? @atsiriglamping
18021185318409733,3501629712755563881,https://www.instagram.com/p/DCYSavbv51p/,2025-02-01T10:09:49.000Z,alpiniagalanga,Yg 100 ml ini harganya berapa ya?,0,2026-06-01T14:48:37+00:00,batch_001,7,true,,Yg 100 ml ini harganya berapa ya?
18123421705411637,3501629712755563881,https://www.instagram.com/p/DCYSavbv51p/,2025-01-27T12:14:20.000Z,ucharname,Kembang setaman tuberose yg full size plis😭😭😭,0,2026-06-01T14:48:37+00:00,batch_001,7,true,,Kembang setaman tuberose yg full size plis😭😭😭
18045940205516585,3501629712755563881,https://www.instagram.com/p/DCYSavbv51p/,2025-01-09T05:11:57.000Z,anjaniarifiyanti,Ditunggu banget restok 1941 😢😢 yg 100ml,0,2026-06-01T14:48:37+00:00,batch_001,6,true,,Ditunggu banget restok 1941 😢😢 yg 100ml
18044185334331810,3501629712755563881,https://www.instagram.com/p/DCYSavbv51p/,2024-12-13T05:16:39.000Z,sitty6365,mba mau pesan yang 1941 100 ml,0,2026-06-01T14:48:37+00:00,batch_001,7,true,,mba mau pesan yang 1941 100 ml
18029405195451658,3501629712755563881,https://www.instagram.com/p/DCYSavbv51p/,2024-11-30T04:36:58.000Z,rayyanaatsalisa,aaa udah soldout😭 kapan di restock 1941?😭,0,2026-06-01T14:48:37+00:00,batch_001,7,true,,aaa udah soldout😭 kapan di restock 1941?😭
18006717776680030,3501629712755563881,https://www.instagram.com/p/DCYSavbv51p/,2024-11-25T14:33:52.000Z,ratihasya,Miiin plis jawab apakah pop up store yang di GI masih ada stock 1941 yang 100ml??😭🥹😭🥹😭🥹😭🥹😭🥹😭🥹😭🥹😭😭🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻,0,2026-06-01T14:48:37+00:00,batch_001,16,true,,Miiin plis jawab apakah pop up store yang di GI masih ada stock 1941 yang 100ml??😭🥹😭🥹😭🥹😭🥹😭🥹😭🥹😭🥹😭😭🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻
17963785448703874,3501629712755563881,https://www.instagram.com/p/DCYSavbv51p/,2024-11-25T14:33:00.000Z,ratihasya,"Mimin,,,, plis,,,,, restock 1941 yg 100ml,,,,,,, nangis😭😭😭😭",0,2026-06-01T14:48:37+00:00,batch_001,7,true,,"Mimin,,,, plis,,,,, restock 1941 yg 100ml,,,,,,, nangis😭😭😭😭"
17890374972109350,3501629712755563881,https://www.instagram.com/p/DCYSavbv51p/,2024-11-25T10:51:00.000Z,deenovifatma,Yuk ikutan @jepretik,0,2026-06-01T14:48:37+00:00,batch_001,3,true,,Yuk ikutan @jepretik
18133610767372967,3501629712755563881,https://www.instagram.com/p/DCYSavbv51p/,2024-11-25T10:15:35.000Z,aninryh12,Mau banget 1963 karena wangi indinesia banget mana wishlist aku karena notes nya ada lemongrass😍✨ @_ladysarahma17_,0,2026-06-01T14:48:37+00:00,batch_001,16,true,,Mau banget 1963 karena wangi indinesia banget mana wishlist aku karena notes nya ada lemongrass😍✨ @_ladysarahma17_
18360550747141132,3501629712755563881,https://www.instagram.com/p/DCYSavbv51p/,2024-11-25T08:18:18.000Z,tinesoegi,1941 dongsee @shisuka_chen,0,2026-06-01T14:48:37+00:00,batch_001,4,true,,1941 dongsee @shisuka_chen
17888888289109710,3501629712755563881,https://www.instagram.com/p/DCYSavbv51p/,2024-11-25T07:00:27.000Z,ellafoodies,"@lie_moy_tjeu

Ethereal Indonesian’s pride 🪄🪅",0,2026-06-01T14:48:37+00:00,batch_001,6,true,,@lie_moy_tjeu Ethereal Indonesian’s pride 🪄🪅
18052437574810824,3501629712755563881,https://www.instagram.com/p/DCYSavbv51p/,2024-11-25T04:44:50.000Z,hayyy.luna,"Penasaran mau sniff wanginya, sepertinya unik seperti packagingnya 😍🥰 @quinellagoldie",2,2026-06-01T14:48:37+00:00,batch_001,9,true,,"Penasaran mau sniff wanginya, sepertinya unik seperti packagingnya 😍🥰 @quinellagoldie"
18012224236710145,3135478746812034665,https://www.instagram.com/p/CuDdU7IhK5p/,2023-07-03T00:01:36.000Z,lilobluestitch,Udh pernah kesini jadi pengen lagi😍,0,2026-06-01T14:48:37+00:00,batch_001,6,true,,Udh pernah kesini jadi pengen lagi😍
17914864070772553,3135478746812034665,https://www.instagram.com/p/CuDdU7IhK5p/,2023-07-01T21:23:08.000Z,dndea,Seruuuuu sekaliiii sih iniii!!,0,2026-06-01T14:48:37+00:00,batch_001,4,true,,Seruuuuu sekaliiii sih iniii!!
17969977193303410,3135478746812034665,https://www.instagram.com/p/CuDdU7IhK5p/,2023-07-01T17:13:35.000Z,faariiiiis,Dmna nih dmna nih,0,2026-06-01T14:48:37+00:00,batch_001,4,true,,Dmna nih dmna nih
17995272061956625,3135478746812034665,https://www.instagram.com/p/CuDdU7IhK5p/,2023-07-01T15:34:19.000Z,a_elisacha,Fokus di aromaterapi sama spa nya ya makanya namanya atsiri ? 😮,0,2026-06-01T14:48:37+00:00,batch_001,10,true,,Fokus di aromaterapi sama spa nya ya makanya namanya atsiri ? 😮
18022112161589703,3135478746812034665,https://www.instagram.com/p/CuDdU7IhK5p/,2023-07-01T10:58:22.000Z,yuni.alifa,Wajib nih kesini😍😍,0,2026-06-01T14:48:37+00:00,batch_001,3,true,,Wajib nih kesini😍😍
17931421847703341,3135478746812034665,https://www.instagram.com/p/CuDdU7IhK5p/,2023-07-01T09:28:34.000Z,mamariaofficial,Wowww terpukau ak bebb,0,2026-06-01T14:48:37+00:00,batch_001,4,true,,Wowww terpukau ak bebb
18029164414543164,3135478746812034665,https://www.instagram.com/p/CuDdU7IhK5p/,2023-07-01T08:59:28.000Z,zakiaaws,Asli sihh aku jg kurang healing kekny🙂,0,2026-06-01T14:48:37+00:00,batch_001,7,true,,Asli sihh aku jg kurang healing kekny🙂
